cmte_id,amndt_ind,rpt_tp,transaction_pgi,image_num,transaction_tp,entity_tp,name,city,state,zip_code,employer,occupation,transaction_dt,transaction_amt,other_id,cand_id,cand_name,cand_pty_affil,cand_office,tran_id,file_num,memo_cd,memo_text,sub_id
C00235036,N,M6,P2022,202206179515014600,24K,CCM,BLAINE FOR CONGRESS,ALEXANDRIA,VA,22305,NA,NA,05262022,1000,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,B819461,1603532,NA,NA,4062220221530772500
C00170258,N,M6,P2022,202206179515014700,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,637021324,NA,NA,05052022,1500,C00541862,H4MO08162,"SMITH, JASON T",REP,H,B30370730831D4F73B19,1603533,NA,NA,4062220221530772500
C00106146,N,M6,P2022,202206169514947900,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,NA,NA,05312022,2000,C00395848,H4MO05234,"CLEAVER II, EMANUEL",DEM,H,26433353,1602832,NA,CONTRIBUTION,4061720221530352600
C00024521,N,M6,P2022,202206169514931040,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,NA,NA,05112022,2500,C00395848,H4MO05234,"CLEAVER II, EMANUEL",DEM,H,14839652,1602691,NA,PRIMARY 2022 / HOUSE,4061720221530347500
C00374363,N,M6,G2023,202206169514927550,24K,CCM,ANN WAGNER FOR CONGRESS,WASHINGTON,DC,20003,NA,NA,05112022,1000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,SB23.21994,1602641,NA,NA,4061720221530346500
C00096156,N,M6,G2022,202206179514992700,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,05052022,5000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,B817711,1603129,NA,NA,4062320221531143700
C00096156,N,M6,G2022,202206179514992700,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,NA,NA,05052022,2500,C00359034,H0MO06073,"GRAVES, SAMUEL B. JR.",REP,H,B817729,1603129,NA,NA,4062320221531143700
C00033969,N,M6,P2022,202206169514942270,24K,CCM,JASON SMITH FOR CONGRESS,WASHINGTON,DC,20003,NA,NA,05242022,1000,C00541862,H4MO08162,"SMITH, JASON T",REP,H,B819123,1602774,NA,NA,4061720221530352e3
C00000729,A,M4,P2022,202205219512618850,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,NA,NA,03312022,2500,C00541862,H4MO08162,"SMITH, JASON T",REP,H,BDAA09C9125674439B84,1597122,NA,NA,4052420221493416e3
C00002972,A,M6,G2022,202206239517754900,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,641082642,NA,NA,05172022,2000,C00359034,H0MO06073,"GRAVES, SAMUEL B. JR.",REP,H,500014728,1605202,NA,NA,4062420221531266600
C00002972,A,M6,G2022,202206239517754900,24K,CCM,ANN WAGNER FOR CONGRESS,WASHINGTON,DC,200033302,NA,NA,05312022,1000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,500014795,1605202,NA,NA,4062420221531266600
C00002972,A,M6,P2022,202206239517754900,24K,CCM,CLEAVER FOR CONGRESS,WASHINGTON,DC,200034007,NA,NA,05242022,2500,C00395848,H4MO05234,"CLEAVER II, EMANUEL",DEM,H,500014734,1605202,NA,NA,4062420221531266600
C00089458,N,M5,G2021,202205209512466240,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,NA,NA,04252022,5000,C00359034,H0MO06073,"GRAVES, SAMUEL B. JR.",REP,H,47511811,1596363,NA,NA,4052320221492953e3
C00450692,N,M6,P2022,202206179514992930,24K,CCM,KALENA BRUCE FOR CONGRESS,STOCKTON,MO,65785,NA,NA,05202022,5000,C00786889,H2MO04173,"BRUCE, KALENA",REP,H,B149683832D98455C9DD,1603138,NA,NA,4062220221530773e3
C00001016,N,M6,P2022,202206179515008450,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,641122551,NA,NA,05192022,5000,C00395848,H4MO05234,"CLEAVER II, EMANUEL",DEM,H,500014637,1603398,NA,NA,4062320221531141e3
C00001016,N,M6,G2022,202206179515008450,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,641122551,NA,NA,05192022,5000,C00395848,H4MO05234,"CLEAVER II, EMANUEL",DEM,H,500014658,1603398,NA,NA,4062320221531141e3
C00034785,N,M5,G2022,202205219512619100,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,04192022,5000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,11300737,1597171,NA,NA,405242022149342e4
C00107235,N,M5,G2022,202205209512598340,24K,CCM,BLAINE FOR CONGRESS,SAINT ELIZABETH,MO,65075,NA,NA,04212022,2000,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,2A0A9A7B61B0C69600F,1597027,NA,NA,4052520221493581e3
C00046474,N,M5,G2022,202205209512598340,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,637021324,NA,NA,04132022,1000,C00541862,H4MO08162,"SMITH, JASON T",REP,H,B212C608FF361414F865,1597028,NA,NA,405242022149342e4
C00046474,N,M5,P2022,202205209512598370,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,630220050,NA,NA,04132022,2500,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,B5E9832949F4941CA852,1597028,NA,NA,405242022149342e4
C00177436,A,M4,P2022,202206289517762600,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,NA,NA,03042022,2500,C00541862,H4MO08162,"SMITH, JASON T",REP,H,47347287,1605727,NA,NA,4062920221539254300
C00038604,N,M6,G2022,202206169514931700,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,630220050,NA,NA,05112022,1000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,BF570CE61856A49FE803,1602707,NA,NA,4061720221530347500
C00380550,N,M6,G2022,202206179514995900,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,05232022,2500,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,4B7F6A3F49082391FBB,1603180,NA,NA,4062220221530775600
C00009282,N,M6,P2022,202206169514931870,24K,CCM,FRIENDS OF ROY BLUNT,COLUMBIA,MO,65205,NA,NA,05162022,-5000,C00304758,S0MO00183,"BLUNT, ROY",REP,S,B784210,1602710,NA,VOIDED: ORIGINAL CHECK DATED 2/8/2021.,4061720221530347500
C00556506,N,12P,G2022,202205269514485470,24K,CCM,CORI BUSH FOR CONGRESS,SAINT LOUIS,MO,631212911,NA,NA,05052022,1000,C00638767,H8MO01143,"BUSH, CORI",DEM,H,VVAXQARB6H3,1598476,NA,NA,4060220221494266400
C00797670,A,M3,G2022,202205209512508060,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,637021324,NA,NA,02102022,2900,C00541862,H4MO08162,"SMITH, JASON T",REP,H,B4EED5EFC54B741C49FB,1596858,NA,NA,405252022149358e4
C00797670,A,M3,P2022,202205209512507970,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,637021324,NA,NA,02102022,2900,C00541862,H4MO08162,"SMITH, JASON T",REP,H,BB9783149A61B40839E3,1596858,NA,NA,4052520221493579e3
C00011114,N,M6,G2022,202206179514993760,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,641411872,NA,NA,05112022,2500,C00395848,H4MO05234,"CLEAVER II, EMANUEL",DEM,H,500024937,1603151,NA,NA,4062220221530775600
C00034488,N,M6,G2022,202206179515015650,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,05202022,5000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,2F9952CEAF428B23001,1603556,NA,NA,4062220221530772500
C00034488,N,M6,P2022,202206179515015650,24K,CCM,BLAINE FOR CONGRESS,SAINT ELIZABETH,MO,65075,NA,NA,05202022,2500,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,EE5249147880BEF8A18,1603556,NA,NA,4062220221530772500
C00647420,N,12P,P2022,202206169514947780,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,05272022,1000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,SB23.5090,1602828,NA,NA,4061720221530352600
C00647420,N,12P,P2022,202206169514947780,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,05282022,-1000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,SB23.5127,1602828,NA,NA,4061720221530352600
C00682492,N,12P,P2022,202206169514929280,24K,CCM,BLAINE FOR CONGRESS,WASHINGTON,DC,20003,NA,NA,04022022,2500,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,B815047,1602669,NA,NA,4061720221530347500
C00783928,T,TER,P2024,202206309517766850,24K,CCM,JOSH HAWLEY FOR SENATE,ST. LOUIS,MO,63131,NA,NA,05312022,2000,C00652727,S8MO00160,"HAWLEY, JOSHUA DAVID SEN",REP,S,SB21.5708,1605921,NA,NA,4063020221539316700
C00783928,T,TER,P2022,202206309517766850,24K,CCM,VICKY HARTZLER FOR SENATE,HARRISONVILLE,MO,64701,NA,NA,05312022,2000,C00464602,S2MO00593,"HARTZLER, VICKY J",REP,S,SB21.5709,1605921,NA,NA,4063020221539316700
C00004879,N,M5,P2022,2.0220523951262122e+17,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,641082642,NA,NA,04012022,1000,C00359034,H0MO06073,"GRAVES, SAMUEL B. JR.",REP,H,B9F314ECEAD1446799ED,1597402,NA,NA,4052420221493433300
C00073155,N,M6,P2022,202206159514917380,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,05132022,1000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,4B5A5D682BB0F255B62,1602423,NA,NA,4061720221530345e3
C00480228,N,M6,P2022,202206179514990560,24K,CCM,VICKY HARTZLER FOR SENATE,HARRISONVILLE,MO,647010531,NA,NA,05272022,5000,C00464602,S2MO00593,"HARTZLER, VICKY J",REP,S,SB23.I15355,1603119,NA,NA,4062220221530772e3
C00142711,N,M6,P2022,202206179514991550,24K,CCM,BLAINE FOR CONGRESS,SAINT ELIZABETH,MO,65075,NA,NA,05122022,1000,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,F9262E486604E7E9BDF,1603128,NA,NA,4062120221530603500
C00142711,N,M6,P2022,202206179514991550,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,637021324,NA,NA,05122022,1000,C00541862,H4MO08162,"SMITH, JASON T",REP,H,BE1C08B6FEC75A3DAFB,1603128,NA,NA,4062120221530603500
C00142711,N,M6,P2022,202206179514991550,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,637021324,NA,NA,05122022,1000,C00541862,H4MO08162,"SMITH, JASON T",REP,H,F9D60D649B676EF2A9D,1603128,NA,NA,4062120221530603500
C00034157,A,M4,P2022,202206309517767100,24K,CCM,BLAINE FOR CONGRESS,SAINT ELIZABETH,MO,65075,NA,NA,03212022,2500,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,417BC270CA544F3E9B2,1605941,NA,NA,4070120221539366e3
C00099234,N,M6,P2022,2.0220603951470842e+17,24K,CCM,TRISH GUNBY FOR CONGRESS,ST. LOUIS,MO,63143,NA,NA,05022022,2500,C00785923,H2MO02201,"GUNBY, PATRICIA WASHBURN",DEM,H,62233588,1599825,NA,NA,4060620221496561700
C00266585,N,M6,G2022,202206179515003230,24K,CCM,GRAVES FOR CONGRESS,KANSAS CITY,MO,64108,NA,NA,05232022,5000,C00359034,H0MO06073,"GRAVES, SAMUEL B. JR.",REP,H,26384353,1603304,NA,POLITICAL CONTRIBUTION,4062220221530747400
C00503680,N,M6,P2022,202206179515013860,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,NA,NA,05302022,2000,C00541862,H4MO08162,"SMITH, JASON T",REP,H,SB23.9416,1603517,NA,NA,4062220221530773e3
C00126763,N,M6,P2022,2.0220617951500362e+17,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,637021324,NA,NA,05112022,2500,C00541862,H4MO08162,"SMITH, JASON T",REP,H,4DF4DC8F3D077EF24FB,1603306,NA,NA,4062220221530747400
C00067231,N,M6,P2022,202206179515003940,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,NA,NA,05112022,2500,C00395848,H4MO05234,"CLEAVER II, EMANUEL",DEM,H,00AD2E99982FEDB3BA2,1603314,NA,NA,4062320221531141e3
C00536573,N,M6,P2022,202206179515004260,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,637021324,NA,NA,05262022,2500,C00541862,H4MO08162,"SMITH, JASON T",REP,H,064DDDE34A172CAE798,1603318,NA,NA,4062320221531141e3
C00039206,N,M6,P2022,202206179515010560,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,NA,NA,05272022,1000,C00541862,H4MO08162,"SMITH, JASON T",REP,H,1653674793731,1603430,NA,NA,4062220221530773e3
C00578096,N,M6,P2022,202206179514997250,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,NA,NA,05102022,1000,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,SB23.4777,1603217,NA,NA,4062220221530778600
C00113811,N,M6,G2022,202206169514983500,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,05092022,1000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,F8D20C4FE70BC54CC9B,1603000,NA,NA,4062120221530574e3
C00064774,N,M6,P2022,202206169514984500,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,637021324,NA,NA,05232022,1500,C00541862,H4MO08162,"SMITH, JASON T",REP,H,38E0E985681A80E31CC,1603009,NA,NA,4062120221530573e3
C00468660,N,Q2,P2022,202207159518668930,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,06242022,1000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,B821755,1612732,NA,NA,4.0722202215434557e+18
C00647420,N,Q2,P2022,202207159521609700,24K,CCM,VICKY HARTZLER FOR SENATE,HARRISONVILLE,MO,64701,NA,NA,06302022,1000,C00464602,S2MO00593,"HARTZLER, VICKY J",REP,S,SB23.5155,1615053,NA,NA,4072220221543465500
C00521310,N,Q2,P2022,202207159521562050,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,630220050,NA,NA,06282022,2900,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,B39C373FE81454028A85,1614890,NA,NA,4072620221552354300
C00521310,N,Q2,G2022,202207159521562050,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,630220050,NA,NA,06282022,2900,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,BECE1FF3DC4464C5CB36,1614890,NA,NA,4072620221552354300
C00738260,N,Q2,G2022,2.0220715952124922e+17,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,637021324,NA,NA,06212022,2500,C00541862,H4MO08162,"SMITH, JASON T",REP,H,BFCBB751C776A4A08B2D,1613512,NA,NA,4072520221551552500
C00738260,N,Q2,P2022,2.0220715952124922e+17,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,630220050,NA,NA,06302022,5000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,B03318F9E89F548DBA45,1613512,NA,NA,4072520221551552500
C00507699,N,Q2,P2022,202207159518612600,24K,CCM,GRAVES FOR CONGRESS,PLATTE CITY,MO,64079,NA,NA,06012022,995,C00359034,H0MO06073,"GRAVES, SAMUEL B. JR.",REP,H,SB23.6395,1612366,NA,NA,4072220221543450600
C00379768,N,Q2,P2022,202207159518660320,24K,CCM,CLEAVER FOR CONGRESS,WASHINGTON,DC,200034007,NA,NA,04042022,2500,C00395848,H4MO05234,"CLEAVER II, EMANUEL",DEM,H,BE69E62FF195D4CB8908,1612660,NA,NA,4.0722202215434557e+18
C00789370,N,Q2,P2022,2.0220715952123398e+17,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,63702,NA,NA,06292022,3000,C00541862,H4MO08162,"SMITH, JASON T",REP,H,SB23.4455,1613421,NA,NA,4072520221544621e3
C00410589,N,Q2,P2022,2.0220715951865242e+17,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,637021324,NA,NA,05052022,2000,C00541862,H4MO08162,"SMITH, JASON T",REP,H,BEE20849C9BF74AD7B22,1612620,NA,NA,4072220221543455e3
C00410589,N,Q2,G2022,2.0220715951865242e+17,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64112,NA,NA,06012022,2500,C00395848,H4MO05234,"CLEAVER II, EMANUEL",DEM,H,BA9D11E4F7EB1436C9D6,1612620,NA,NA,4072220221543455e3
C00652529,N,Q2,P2022,202207159518652540,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,NA,NA,06102022,5000,C00395848,H4MO05234,"CLEAVER II, EMANUEL",DEM,H,SB23.8961,1612629,NA,NA,4072220221543450600
C00413567,N,Q2,P2022,202207159518594340,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,NA,NA,06272022,1000,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,SB23.15216,1612141,NA,NA,4072120221543102500
C00309146,N,Q2,G2022,202207159518637060,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,637021324,NA,NA,05312022,1000,C00541862,H4MO08162,"SMITH, JASON T",REP,H,SB23.6952,1612507,NA,NA,4072220221543452e3
C00424382,N,Q2,P2022,202207159521400320,24K,CAN,"GRAVES, SAMUEL B 'SAM'",TARKIO,MO,64491,NA,NA,06212022,2500,C00359034,H0MO06073,"GRAVES, SAMUEL B. JR.",REP,H,SB23.35660,1614029,NA,NA,4072620221552401400
C00424382,N,Q2,P2022,202207159521400320,24K,CAN,"LUETKEMEYER, W BLAINE",ST ELIZABETH,MO,65075,NA,NA,05242022,2500,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,SB23.35641,1614029,NA,NA,4072620221552401400
C00424382,N,Q2,P2022,202207159521400320,24K,CAN,"SCHMITT, ERIC",SAINT LOUIS,MO,63122,NA,NA,05122022,2500,C00775015,S2MO00544,"SCHMITT, ERIC",REP,S,SB23.35635,1614029,NA,NA,4072620221552401400
C00424382,N,Q2,P2022,202207159521400320,24K,CAN,"WAGNER, ANN L. L",BALLWIN,MO,63022,NA,NA,06072022,2500,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,SB23.35650,1614029,NA,NA,4072620221552401400
C00424382,N,Q2,P2022,202207159521400320,24K,CAN,"CLEAVER, EMANUEL II",KANSAS CITY,MO,64133,NA,NA,06072022,2000,C00395848,H4MO05234,"CLEAVER II, EMANUEL",DEM,H,SB23.35652,1614029,NA,NA,4072620221552401400
C00424382,N,Q2,G2022,202207159521400320,24K,CAN,"CLEAVER, EMANUEL II",KANSAS CITY,MO,64133,NA,NA,06222022,2500,C00395848,H4MO05234,"CLEAVER II, EMANUEL",DEM,H,SB23.35661,1614029,NA,NA,4072620221552401400
C00692202,N,Q2,P2022,2.0220714951854998e+17,24K,CCM,CORI BUSH FOR CONGRESS,SAINT LOUIS,MO,631212911,NA,NA,06222022,5000,C00638767,H8MO01143,"BUSH, CORI",DEM,H,VTPXX9ZVB27,1611833,NA,NA,4072120221543096300
C00041566,N,Q2,G2022,202207159521381100,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,630220050,NA,NA,06222022,1000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,16762227,1613809,NA,NA,4072620221552360400
C00699439,N,Q2,P2022,202207159521435700,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,06162022,1000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,DD0A2D6ED2F1B284871,1614193,NA,NA,4072720221552931e3
C00699439,N,Q2,P2022,202207159521435700,24K,CCM,CLEAVER FOR CONGRESS,KANSAS CITY,MO,64141,NA,NA,06302022,2500,C00395848,H4MO05234,"CLEAVER II, EMANUEL",DEM,H,E77DDDD228031F6E00F,1614193,NA,NA,4072720221552931e3
C00776385,N,Q2,P2022,202207159518603650,24A,ORG,FP1 STRATEGIES LLC,ARLINGTON,VA,22201,NA,NA,06242022,11630,S2MO00593,S2MO00593,"HARTZLER, VICKY J",REP,S,SE.4523,1612313,NA,NA,4072720221552924700
C00776385,N,Q2,P2022,202207159518603650,24A,ORG,ARMADA STRATEGIES LLC,POMPANO BEACH,FL,33062,NA,NA,04282022,725000,S2MO00593,S2MO00593,"HARTZLER, VICKY J",REP,S,SE.4388,1612313,NA,NA,4072720221552924700
C00776385,N,Q2,P2022,202207159518603650,24E,ORG,ARMADA STRATEGIES LLC,POMPANO BEACH,FL,33062,NA,NA,04282022,325000,S2MO00544,S2MO00544,"SCHMITT, ERIC",REP,S,SE.4390,1612313,NA,NA,4072720221552924700
C00776385,N,Q2,P2022,202207159518603650,24A,ORG,ARMADA STRATEGIES LLC,POMPANO BEACH,FL,33062,NA,NA,04282022,50000,S2MO00536,S2MO00536,"GREITENS, ERIC",REP,S,SE.4391,1612313,NA,NA,4072720221552924700
C00776385,N,Q2,P2022,202207159518603650,24E,ORG,ARMADA STRATEGIES LLC,POMPANO BEACH,FL,33062,NA,NA,05052022,100000,S2MO00544,S2MO00544,"SCHMITT, ERIC",REP,S,SE.4428,1612313,NA,NA,4072720221552924700
C00776385,N,Q2,P2022,202207159518603650,24E,ORG,ARMADA STRATEGIES LLC,POMPANO BEACH,FL,33062,NA,NA,05272022,204433,S2MO00544,S2MO00544,"SCHMITT, ERIC",REP,S,SE.4447,1612313,NA,NA,4072720221552924700
C00776385,N,Q2,P2022,202207159518603650,24A,ORG,ARMADA STRATEGIES LLC,POMPANO BEACH,FL,33062,NA,NA,05272022,295566,S2MO00593,S2MO00593,"HARTZLER, VICKY J",REP,S,SE.4448,1612313,NA,NA,4072720221552924700
C00776385,N,Q2,P2022,202207159518603650,24A,ORG,ARMADA STRATEGIES LLC,POMPANO BEACH,FL,33062,NA,NA,06222022,60000,S2MO00593,S2MO00593,"HARTZLER, VICKY J",REP,S,SE.4515,1612313,NA,NA,4072720221552924700
C00776385,N,Q2,P2022,202207159518603650,24E,ORG,FP1 STRATEGIES LLC,ARLINGTON,VA,22201,NA,NA,05032022,15465,S2MO00544,S2MO00544,"SCHMITT, ERIC",REP,S,SE.4419,1612313,NA,NA,4072720221552924700
C00776385,N,Q2,P2022,202207159518603650,24A,ORG,FP1 STRATEGIES LLC,ARLINGTON,VA,22201,NA,NA,05032022,13334,S2MO00593,S2MO00593,"HARTZLER, VICKY J",REP,S,SE.4421,1612313,NA,NA,4072720221552924700
C00776385,N,Q2,P2022,202207159518603650,24A,ORG,FP1 STRATEGIES LLC,ARLINGTON,VA,22201,NA,NA,06022022,7660,S2MO00593,S2MO00593,"HARTZLER, VICKY J",REP,S,SE.4475,1612313,NA,NA,4072720221552924700
C00776385,N,Q2,P2022,202207159518603650,24E,ORG,FP1 STRATEGIES LLC,ARLINGTON,VA,22201,NA,NA,06022022,6900,S2MO00544,S2MO00544,"SCHMITT, ERIC",REP,S,SE.4476,1612313,NA,NA,4072720221552924700
C00196246,N,M7,P2022,202207159521438850,24K,CCM,JASON SMITH FOR CONGRESS,CAPE GIRARDEAU,MO,637021324,NA,NA,06082022,2000,C00541862,H4MO08162,"SMITH, JASON T",REP,H,BDF127624AB69D37F41,1614230,NA,NA,4072720221552931300
C00196246,N,M7,P2022,2.0220715952143882e+17,24K,CCM,BLAINE FOR CONGRESS,SAINT ELIZABETH,MO,65075,NA,NA,06082022,1500,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,F65813C33F18AFF0310,1614230,NA,NA,4072720221552931300
C00777599,N,Q2,P2022,202207159521441470,24K,CCM,KYLE LABRUE FOR CONGRESS,OSAGE BEACH,MO,65065,NA,NA,06222022,2900,C00794156,H2MO04215,"LABRUE, KYLE STONNER",REP,H,SB23.4349,1614237,NA,NA,4072620221552359400
C00777599,N,Q2,G2022,202207159521441470,24K,CCM,KYLE LABRUE FOR CONGRESS,OSAGE BEACH,MO,65065,NA,NA,06222022,2900,C00794156,H2MO04215,"LABRUE, KYLE STONNER",REP,H,SB23.4353,1614237,NA,NA,4072620221552359400
C00410621,N,Q2,P2022,202207159518604960,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,06272022,2000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,SB23.7367,1612322,NA,NA,407222022154345e4
C00012914,N,M7,G2022,202207159521503070,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,06162022,1000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,36821D3F020A1E35696,1614626,NA,NA,4072720221552934e3
C00281717,N,Q2,G2022,202207159518683900,24K,CCM,GRAVES FOR CONGRESS,PLATTE CITY,MO,64079,NA,NA,06222022,2500,C00359034,H0MO06073,"GRAVES, SAMUEL B. JR.",REP,H,8053496853FD0E60BDF,1612900,NA,NA,4072220221543460400
C00687525,N,Q2,P,2.0220715952156682e+17,24K,CCM,ALEX BRYANT FOR CONGRESS,SPRINGFIELD,MO,65804,NA,NA,05132022,1000,C00805838,H2MO07184,"BRYANT, ALEX L",REP,H,SB23.I4229,1614938,NA,NA,4072620221552400400
C00618116,N,Q2,G2022,202207159518637100,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,NA,NA,06032022,2500,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,SB23.4197,1612509,NA,NA,4072220221543450600
C00783167,N,Q2,P2022,202207149518545150,24K,ORG,JOSH HAWLEY FOR SENATE,ST. LOUIS,MO,63131,NA,NA,06202022,2100,C00652727,S8MO00160,"HAWLEY, JOSHUA DAVID SEN",REP,S,SB23.I836,1611686,NA,NA,4072120221543094e3
C00783167,N,Q2,P2022,202207149518545150,24K,ORG,JOSH HAWLEY FOR SENATE,ST. LOUIS,MO,63131,NA,NA,05112022,2900,C00652727,S8MO00160,"HAWLEY, JOSHUA DAVID SEN",REP,S,SB23.I835,1611686,NA,NA,4072120221543094e3
C00137273,N,Q2,P2022,202207159518690200,24K,CCM,ANN WAGNER FOR CONGRESS,BALLWIN,MO,63022,NA,NA,04302022,1000,C00495846,H2MO02102,"WAGNER, ANN L.",REP,H,4584087,1613001,NA,NA,4072520221544612400
C00499798,N,Q2,G2022,202207159522090400,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,NA,NA,04162022,2100,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,SB23.4943,1615712,NA,NA,4072720221552931300
C00499798,N,Q2,P2022,202207159522090400,24K,CCM,BLAINE FOR CONGRESS,ST. ELIZABETH,MO,65075,NA,NA,04162022,2900,C00458679,H8MO09153,"LUETKEMEYER, W BLAINE",REP,H,SB23.4940,1615712,NA,NA,4072720221552931300
C00267849,N,Q2,P2022,202207159518678340,24K,CCM,GRAVES FOR CONGRESS  *,ST JOSEPH,MO,64501,NA,NA,05312022,1000,C00359034,H0MO06073,"GRAVES, SAMUEL B. JR.",REP,H,SB23.252628,1612854,NA,NA,4072220221543457e3
